Id,Action
120,0.033925464698801436
121,0.06502212533773491
122,0.02363778259512173
123,0.07190089881493504
124,0.018846362543813777
125,0.004414555167670183
126,0.14665864074301893
127,0.234867051550419
128,0.16180245234376667
129,0.15420646023434423
130,0.030836195945477443
131,0.006372246168399339
132,0.008331539734069813
133,0.02173945296643131
134,0.17760412210908044
135,0.004541828265755479
136,0.04329298582248803
137,0.004009003179266442
138,0.021272671055849596
139,0.16358805828776363
140,0.00014638119818126684
141,0.015159194608517989
142,0.055485191026620584
143,0.007059497807834332
144,0.04134953257742588
145,0.001984003939714421
146,0.4617643096627327
147,0.18807162764832355
148,0.12880183871926282
149,0.001709466252176467
150,0.010875941451964664
151,0.006305209635296064
152,0.2156821986847945
153,0.006794630529913198
154,0.0730382884805929
155,0.022245035930348805
156,0.05459325319069319
157,0.05310522484254387
158,0.0207074760245674
159,0.1463662873235476
160,0.052426450053888435
161,0.2000796979788271
162,0.020375853762645092
163,0.007047735267047871
164,0.04552051133603087
165,0.00717537445241376
166,0.0061316562752082955
167,0.02465759324401569
168,0.04173949452540876
169,0.06177517094119738
170,0.004177187027564904
171,0.014147156995410207
172,0.01508042150466403
173,0.06474267511443135
174,0.013996139020064267
175,0.009305849977332874
176,0.013642966639953319
177,0.11521517837578601
178,0.02414525769388985
179,0.01737189410714072
180,0.15320722313262547
181,0.4731836511347702
182,0.04311528775903322
183,0.1108448809754837
184,0.25460001500708435
185,0.01093019116251154
186,0.0860913616963005
187,0.024925298145849584
188,0.030963097206940023
189,0.5541820593710571
190,0.013265274358939635
191,0.0021777110229650957
192,0.03429092484715479
193,0.0024611350572882286
194,0.015698237550785882
195,0.04407014248609807
196,0.004796796350745264
197,0.019431142915795736
198,0.08966398257712953
199,0.005636184772381728
200,0.6220388383210879
201,0.006963067395235783
202,0.01877819698117478
203,0.028150687445924
204,0.03770666002931684
205,0.06007410343024135
206,0.054633459529503624
207,0.0056335868161516076
208,0.018845001728558956
209,0.3879622329156365
210,0.4508112192555738
211,0.1114112599076319
212,0.0638481650864698
213,0.003962003376611038
214,0.02410395148122604
215,0.026487274033008098
216,0.1344532919537042
217,0.06273931988845333
218,0.04295541706856667
219,0.002956293894211617
220,0.04677644985856265
221,0.3111633999253231
222,0.002642630002533215
223,0.015188786591037017
224,0.01281959901803523
225,0.06186703263701354
226,0.42481161293797765
227,0.1204147901611895
228,0.012600030130174208
229,0.0019733812585954833
230,0.005675168550787821
231,0.025712967957527404
232,0.10583407840608684
233,0.06702923011762202
234,0.6747749019128727
235,0.1668613915389611
236,0.1457255632654594
237,0.01677013086226441
238,0.07031992287443614
239,0.12800538907726466
240,0.01715362264099126
241,0.009826451117486784
242,0.21164317874748642
243,0.7003697598254941
244,0.018574509444193806
245,0.013972654125860757
246,0.005729422626923643
247,0.0260974657515854
248,0.04435908720207559
249,0.029989004049954717
250,0.006129669220421036
251,0.03541901424057048
252,0.19395107195251282
253,0.060939526828676246
254,0.013041973250031647
255,0.002355273688566844
256,0.024656647846515077
257,0.015015875131004648
258,0.16433030572651733
259,0.020910979410890172
260,0.0009658449843648276
261,0.035874872081337245
262,0.07695757194454825
263,0.007276958788840928
264,0.00341272794905188
265,0.023969412972508042
266,0.04897127197247625
267,0.007684598596327038
268,0.0059009038036342614
269,0.019927051188001855
270,0.004402847800678908
271,0.008610761258783371
272,0.054531483128504366
273,0.005783165133325113
274,0.4417503229077976
275,0.002077240170905448
276,0.17688394633745746
277,0.0517562498973542
278,0.003541472081935132
279,0.039621422713968846
280,0.06742750428631258
281,0.0025327346395364555
282,0.014500514057744517
283,0.090510876137495
284,0.08235012582609054
285,0.004165005624415632
286,0.1133137606042046
287,0.008922006279706919
288,0.0016615344258186118
289,0.013131763931224952
290,0.0029057291780909076
291,0.29773398733383677
292,0.1956392899919731
293,0.02264811062557432
294,0.06855060132178838
295,0.018969829066098787
296,0.7652361702985803
297,0.4726941066614124
298,0.008417527004263601
299,0.23023348515815842
300,0.02325108882051101
301,0.2598274735535294
302,0.007709461058722526
303,0.5725693189803076
304,0.11320974781820067
305,0.014953348830848628
306,0.03197265319903657
307,0.010263830980515495
308,0.005406698550266289
309,0.06882551780672819
310,0.02246738337449893
311,0.0121076297667112
312,0.014436738500921092
313,0.012274988661509709
314,0.008450336586119572
315,0.0228137830476406
316,0.014089789820789116
317,0.08791934123954454
318,0.006370020274964648
319,0.17254353143907145
320,0.0034865377959080153
321,0.01899205950887794
322,0.7727442261752235
323,0.0020824626923831527
324,0.022473170445486933
325,0.10760924906843503
326,0.08219762028425677
327,0.036243069698067724
328,0.013921140954724598
329,0.024876899620100503
330,0.006031314638402069
331,0.013715576016313716
332,0.0038356386851190237
333,0.007394993230979046
334,0.07878834219393763
335,0.016615697604488913
336,0.06323222647678593
337,0.01715246208652798
338,0.004890563830250868
339,0.02367202821122681
340,0.04870621602986226
341,0.01839160638347859
342,0.019182007595904927
343,0.09837556716253425
344,0.0018355168341904868
345,0.027187175804743932
346,0.08612543497666462
347,0.06490795378671563
348,0.03671105862116535
349,0.011482348824861842
350,0.12312944508632909
351,0.03202635712614847
352,0.009284365377467336
353,0.0201534396240426
354,0.2298460067608343
355,0.05765606664032054
356,0.019404271110307715
357,0.08256586747366461
358,0.01165606892365461
359,0.03978406308697711
360,0.43148553365191356
361,0.018183455593739548
362,0.04356057747767617
363,0.010840843908349131
364,0.19272459865045397
365,0.012164439012931898
366,0.009430806490216498
367,0.017587421450733554
368,0.013049509138466116
369,0.048593529596176376
370,0.0066604428005523604
371,0.05904211372497244
372,0.029621701801228893
373,0.3490581317464727
374,0.6452775999474993
375,0.08340069712502118
376,0.011718938042501865
377,0.3583815934813781
378,0.037543648115670535
379,0.0056082541061779675
380,0.28463768404108586
381,0.29693187924219255
382,0.012637956311681294
383,0.0037303238278016838
384,0.05778467720618677
385,0.1595068934533097
386,0.0086209697019696
387,0.29821560874318886
388,0.04768476939231883
389,0.01093463814134034
390,0.02603530586989939
391,0.18049987055734534
392,0.024292361484116825
393,0.07094682788096936
394,0.010111774246377617
395,0.09851660219480629
396,0.05383074567842109
397,0.0022506706063810875
398,0.036230124716547664
399,0.01635632002158079
400,0.017963001923502902
401,0.017661352300354413
402,0.022414871353210283
403,0.023563129483599156
404,0.04999963189848646
405,0.006603373386997318
406,0.08948257885408142
407,0.03474863411477489
408,0.013767564501505578
409,0.06702780465696849
410,0.004249570423365271
411,0.002877296673449845
412,0.09127856622705158
413,0.17054409323113767
414,0.037777497488435056
415,0.01727298384843096
416,0.15581929316328794
417,0.009705699143680187
418,0.031041704915131613
419,0.047233005951973245
420,0.024223464329644503
421,0.030279141730444756
422,0.012403320283016613
423,0.08478988633356556
424,0.1835786726642838
425,0.009453981554697309
426,0.0136645372930503
427,0.008627959427839633
428,0.03996617946710416
429,0.050964294512489544
430,0.0023831589435212765
431,0.01533981318839915
432,0.16455898385512285
433,0.007153907380409299
434,0.03212984883822406
435,0.03274894748961028
436,0.009800138084821813
437,0.02608041703420754
438,0.7744860381282108
439,0.07603718651765709
440,0.7489212630290069
441,0.01135482915712338
442,0.010515754356643757
443,0.01137770114445887
444,0.014963195063932764
445,0.03799881610001481
446,0.006667153993108429
447,0.10296283293878628
448,0.0053755857019973504
449,0.003338208104396203
450,0.026965734356423923
451,0.18033961884435834
452,0.023926890137597114
453,0.009543757991619342
454,0.1351768138404098
455,0.021800560053809134
456,0.008986447041574936
457,0.0023812737699578476
458,0.05149151769480584
459,0.00877443243651294
460,0.3177113736504945
461,0.277228568762628
462,0.003207226876693988
463,0.01336177094084541
464,0.020116786522277896
465,0.020960122924243024
466,0.007849489634293572
467,0.6490649199102553
468,0.045188808334691084
469,0.006996147911607365
470,0.016953207650680382
471,0.016378582664365076
472,0.06367713109300724
473,0.002629203451178486
474,0.022829934500304804
475,0.03555772513625009
476,0.03649289480775455
477,0.00921782915267654
478,0.013207288358257777
479,0.017641898588091554
480,0.003346658638864645
481,0.03219214707383583
482,0.033096304089841155
483,0.0018256982703761006
484,0.004205672819570152
485,0.007752440139231466
486,0.056759355582457365
487,0.044224964162109824
488,0.018718447469578826
489,0.0039950944229877276
490,0.025013074723323113
491,0.01132262772714716
492,0.04091564009486057
493,0.06698099570593676
494,0.002168506727689339
495,0.008511946650784813
496,0.010045900991208178
497,0.011318776944618615
498,0.010372486377073501
499,0.01638308926663622
500,0.01218317251399258
501,0.04186785508238211
502,0.06310409341052094
503,0.051193908736822766
504,0.012987655947566267
505,0.09335535838642994
506,0.01564079560635047
507,0.0042950923133085635
508,0.022353358647027304
509,0.04261855237520085
510,0.7824798701329995
511,0.01788695591712174
512,0.03294195984110715
513,0.004700166850900359
514,0.21859885212047467
515,0.01862896959113524
516,0.04633138455213694
517,0.025808987015849005
518,0.0968835321696348
519,0.08825045247575616
520,0.2032317718839744
521,0.002990900066776766
522,0.07858801804216486
523,0.01503871767088606
524,0.8447743955077226
525,0.22121514933630013
526,0.6755443849080074
527,0.015373470184582488
528,0.02783267379408126
529,0.05898189528364438
530,0.005987143975807005
531,0.10991838646858693
532,0.050262522069607164
533,0.015849704273807656
534,0.06752088377401651
535,0.01046859649297779
536,0.005553344716676345
537,0.008851623375631126
538,0.012405566508231623
539,0.028651866905986548
540,0.11437677338467245
541,0.0013177562197532625
542,0.025491392228864755
543,0.19424648661995506
544,0.0508146611167329
545,0.017017650243061216
546,0.005010938091038907
547,0.39096614518237727
548,0.21080243932982126
549,0.09974934146786019
550,0.15239261053893022
551,0.013599828177129972
552,0.0681154358030666
553,0.01327057591911631
554,0.08462364313206072
555,0.005558433717977926
556,0.018613664799579037
557,0.010774380458642045
558,0.02909124866747751
559,0.04447948938003909
560,0.0800372638542837
561,0.09673479470332796
562,0.010509791783752742
563,0.023732539224943557
564,0.2566247431737394
565,0.018245069725845723
566,0.0864582045058081
567,0.05881750131534813
568,0.1224191354005295
569,0.005681992088227987
570,0.02505549106493171
571,0.5777629963711756
572,0.03229830176143415
573,0.12179522214612162
574,0.3362435907201581
575,0.0014931453404925634
576,0.0017391036027440295
577,0.02502936919844478
578,0.023126981460190675
579,0.18339926739173243
580,0.053255775539525374
581,0.014144169084146568
582,0.01679492831014241
583,0.004605644294411985
584,0.10201317256160955
585,0.002696297558364136
586,0.11944954846430042
587,0.12358903313646513
588,0.036765687869362504
589,0.015335307120451554
590,0.08475013312911675
591,0.023058040384575318
592,0.005839063123202973
593,0.11423132254251782
594,0.07381807230291905
595,0.004242564775430482
596,0.01618247800351898
597,0.013660471907607104
598,0.0897271661968621
599,0.051648169251861394
600,0.04158222926111001
601,0.019631125010592065
602,0.022133553559313426
603,0.0012535954108657671
604,0.04920129445882046
605,0.016124199474627923
606,0.009506922650627175
607,0.030504258154429253
608,0.023949841682539275
609,0.024907791716818742
610,0.1937963332942736
611,0.005278758249263553
612,0.06546844369086559
613,0.0460030082864271
614,0.45953336981583026
615,0.006553001722423911
616,0.4851810460454129
617,0.05635522985836469
618,0.09533180727387135
619,0.01769106439714249
620,0.015319880314997201
621,0.021739841189199895
622,0.041704544639522334
623,0.09227706332746421
624,0.22957993948387057
625,0.08271431296626437
626,0.003262890356816525
627,0.04181544455704492
628,0.024083288179950545
629,0.03054678367528999
630,0.0035756196235613383
631,0.006269727078248055
632,0.10947780550005988
633,0.0009391036027440292
634,0.0018065970183623983
635,0.14976892771830896
636,0.0038277875729717152
637,0.029287290370849886
638,0.05534058871559298
639,0.050659786638550905
640,0.0208661357076104
641,0.0159564308836948
642,0.06168726409493208
643,0.03612467233919936
644,0.032089175147360205
645,0.015005876517869336
646,0.20421546821119071
647,0.08909760113007041
648,0.09481872896920938
649,0.004554555318199194
650,0.14734693562251916
651,0.036257530273083136
652,0.002587554346736958
653,0.3636679700132628
654,0.04904435277108748
655,0.11723746811888895
656,0.005915549851746808
657,0.02319285102058647
658,0.047490492340692095
659,0.052784985903603546
660,0.07925749194592147
661,0.013449012829278514
662,0.03873901331433532
663,0.011050916873374164
664,0.020758958397960513
665,0.12650733592105867
666,0.32124650490485807
667,0.10805207184634552
668,0.006502712166543926
669,0.07475999708316236
670,0.2854667913214261
671,0.0948549928759577
672,0.039970383022703046
673,0.4944739117743616
674,0.05922522411376617
675,0.04413456840975455
676,0.038862046111168176
677,0.08391302611329066
678,0.0031184059421914454
679,0.021888356108488966
680,0.0638506426327357
681,0.2834057754609167
682,0.2515365343736284
683,0.008004258380236249
684,0.050477410280654174
685,0.022535760954458486
686,0.07376847301432896
687,0.02828286695659194
688,0.007298955824275918
689,0.011762517453718587
690,0.005326156284307545
691,0.02672778995395162
692,0.04219354647336788
693,0.1668836966021603
694,0.02176065168120312
695,0.033340745301455504
696,0.2455454804288117
697,0.01053642579632458
698,0.016034480659315
699,0.03754753525906331
700,0.025131916945814278
701,0.07267865049915902
702,0.00048182006108432596
703,0.06426931086443886
704,0.07342328804621925
705,0.23358501286437255
706,0.17290924029599933
707,0.2296794149747879
708,0.007855932906355452
709,0.10802068740202221
710,0.005438813870982258
711,0.19172769645424606
712,0.04691893522584725
713,0.004102640522155203
714,0.0064236297140735565
715,0.013159084983635726
716,0.2082390938359565
717,0.04609865296226794
718,0.10375477105790587
719,0.07641424993126211
720,0.05324220594022
721,0.03898028708219364
722,0.007605170868315108
723,0.046552134716713774
724,0.059817729457195636
725,0.009827244938638261
726,0.019685650386388087
727,0.010993848291422293
728,0.0030050275542607787
729,0.11650220191325704
730,0.1243121039812615
731,0.11572341681557814
732,0.00012947551356883304
733,0.004133811899358656
734,3.3012448643399143e-06
735,0.09658465248585116
736,0.3540620926930172
737,0.01572805880178379
738,0.019388681656662486
739,0.015181935291615566
740,0.00306947007475249
741,0.003976984302132516
742,0.03637075978222004
743,0.012700568633542325
744,0.012544462803221018
745,0.005669583262981123
746,0.008332779114231944
747,0.020654984890364388
748,0.0048951625863637195
749,0.007917032503355174
750,0.0007175714130367908
751,0.02605725807725018
752,0.017433593075878155
753,0.05014411910101767
754,0.015335392134905555
755,0.01729621134347174
756,0.28046871447874167
757,0.007087973851130604
758,0.004943858379965797
759,0.15770203950503203
760,0.06246589931669552
761,0.050358527796743005
762,0.0688768416600854
763,0.08413678885795087
764,0.04433978579526842
765,0.026338248562768705
766,0.021942313413851347
767,0.02843083324845978
768,0.010570894733553271
769,0.03905782768671977
770,0.05140182131163289
771,0.004299463496085025
772,0.10108305452846328
773,0.010561455283381968
774,0.018091170721644408
775,0.024676056367269043
776,0.30771014086653176
777,0.019003845832853763
778,0.014924028419717256
779,0.007351554966213324
780,0.20584082979983706
781,0.29678130848166995
782,0.029187955704646294
783,0.02262064500895711
784,0.03267176075642675
785,0.26531496465467397
786,0.14234836684830693
787,0.0033048569650601742
788,0.02808695709473351
789,0.02084738476861135
790,0.18503614513156402
791,0.049641394948707056
792,0.004426626058794446
793,0.12896688103465437
794,0.05052122380199185
795,0.012481174046689416
796,0.07970136301442679
797,0.03987752313759613
798,0.013163812700890822
799,0.03140340151642721
800,0.027024743085615085
801,0.031026470111969764
802,0.004812640044808432
803,0.16305861678538663
804,0.019560382874367038
805,0.011343805836478458
806,0.004128104050058107
807,0.19651775569660154
808,0.12450970099526701
809,0.038722806643108
810,0.002171641701356626
811,0.021843946030934917
812,0.5533886108613751
813,0.007468599864024224
814,0.07636564633546476
815,0.364712447669224
816,0.0030407178192434366
817,0.004772539076663214
818,0.02322603793562585
819,0.020141592515762342
820,0.0242472336400561
821,0.045176329835916004
822,0.025580401224462836
823,0.0021824197641085157
824,0.01201289439585708
825,0.004602867685913826
826,0.10758247655703286
827,0.0012374674264681678
828,0.04956544179604391
829,0.04426460811568772
830,0.014258871449472459
831,0.19889396712974766
832,0.03899351597112112
833,0.024216279832304975
834,0.035033803586167096
835,0.005480091776030885
836,0.11096098890789932
837,0.02674279319404733
838,0.04195142037591552
839,0.10375945979897931
840,0.044205006108112184
841,0.022259614436307022
842,0.001641794186916774
843,0.006477747540240782
844,0.006785438903287507
845,0.016731303619410897
846,0.006683859557729073
847,0.002772466275466062
848,0.011473765444000998
849,0.024700455872544217
850,0.5487112770713511
851,0.006961145318182533
852,0.041704272021483746
853,0.01801443773702783
854,0.5830501133415763
855,0.05282078392825759
856,0.016307797119832608
857,0.04675811901801555
858,0.04247751020699445
859,0.01697821344710949
860,0.0034958226376282453
861,0.011534858041163248
862,0.0776457412718113
863,0.02563339658599481
864,0.06076998456313698
865,0.3471095058855671
866,0.04984550059978497
867,0.02224322907626288
868,0.03590272115800855
869,0.010738258337588317
870,0.012061977571760573
871,0.03234360925108293
872,0.07444207234068725
873,0.019447544026244695
874,0.14604126612173599
875,0.006045736232464826
876,0.04951223268046734
877,0.07458057866356195
878,0.03442146957668972
879,0.03026172007052852
880,0.015812571828030187
881,0.046625099062705525
882,0.027151185399780352
883,0.0048726433728213826
884,0.05644703475637517
885,0.03193993955317238
886,0.0024519286234713075
887,0.1475417556709143
888,0.0022328759252802535
889,0.027381595412904837
890,0.009043618274811989
891,0.0055942172191592
892,0.09036924635551939
893,0.1404811130182046
894,0.005938822701993088
895,0.004472493741356792
896,0.02124217190173779
897,0.3107881348396495
898,0.06176157793761845
899,0.09721388714460971
900,0.0022999273938535624
901,0.03573447969660873
902,0.020454893514113934
903,0.014615914806777442
904,0.008700651918042063
905,0.018496141703277177
906,0.022285457359946248
907,0.006538501574275306
908,0.004600188115263379
909,0.07613926114777655
910,0.09672831481176004
911,0.14426263408387088
912,0.07621618499576942
913,0.004813047864847934
914,0.00285425179294965
915,0.016966172875374583
916,0.031735549947120405
917,0.027535599114124072
918,0.019755962381359835
919,0.0057445488598523815
920,0.019445862143493052
921,0.060747393638449484
922,0.01295255750614679
923,0.2203129722063076
924,0.054559333362274226
925,0.0902148069535138
926,0.010285755459959791
927,0.012389044629890657
928,0.008074201187356985
929,0.002766209258613587
930,0.0019500956396518209
931,0.025868467896972894
932,0.016397543754998335
933,0.022189059747380994
934,0.0306374357456205
935,0.09478946019183965
936,0.14517105626497998
937,0.004997522899383299
938,0.012120298850276085
939,0.0366868322782464
940,0.10892447694519501
941,0.013967622543069654
942,0.014498407620122366
943,0.32579950381436995
944,0.006033985251375397
945,0.04355739342905294
946,0.05037442295215751
947,0.015827945932053757
948,0.05295732194667001
949,0.01591561858893816
950,0.008261659897645712
951,0.0006506706063810875
952,0.23463964213953348
953,0.011659788830391808
954,0.018495470196207897
955,0.08999573097272268
956,0.4380901890470449
957,0.029040050081069146
958,0.059297710892480815
959,0.365100774167641
960,0.1238710388250999
961,0.028168237407872172
962,0.026713687042219967
963,0.012630163984195218
964,0.1263451789152258
965,0.04385096910842605
966,0.18056942322689803
967,0.02893073519230678
968,0.1557276008101017
969,0.06016819117264188
970,0.10233138277518324
971,0.023080518552427265
972,0.0016618348044964814
973,0.03340141788765457
974,0.019162076299656508
975,0.055165181320473544
976,0.020998280335986226
977,0.008297544209367923
978,0.11069074297523594
979,0.15375089994798344
980,0.4547365538330144
981,0.002392881179672507
982,0.011896986160915335
983,0.0017848206198453555
984,0.6159228115415576
985,0.010776925294639337
986,0.0353988001090485
987,0.0025665536949668667
988,0.007086484365682436
989,0.02414387296138896
990,0.39680189114152975
991,0.4001703144721286
992,0.08938666784132648
993,0.0006878836905059372
994,0.009383064267794427
995,0.047395936789642684
996,0.010573950537977423
997,0.4296703977004525
998,0.03046705141585989
999,0.021292304679141276
1000,0.01755321250867674
1001,0.01656971167051515
1002,0.1928873537652348
1003,0.0780124092511619
1004,0.043704388044350576
1005,0.01110837438670574
1006,0.0831289632083192
1007,0.013926271815021964
1008,0.006630095979357447
1009,0.005423583308869076
1010,0.010722462387764874
1011,0.009614063210076835
1012,0.12926098713907952
1013,0.009973030241525448
1014,0.017824722390420017
1015,0.04917490996175253
1016,0.039938407091115354
1017,0.6851552922899888
1018,0.03987250050235994
1019,0.05587262953143783
1020,0.008245026532739105
1021,0.016765888177801277
1022,0.04784840530494849
1023,0.03796924869589646
1024,0.006491220646721596
1025,0.09431063843674219
1026,0.21744124605914858
1027,0.005075343865944875
1028,0.038046184794265255
1029,0.0072332705825320495
1030,0.016461226160896188
1031,0.04070110385183589
1032,0.013139806074503407
1033,0.009211938248387988
1034,0.021093954408940793
1035,0.0015278485313612328
1036,0.00778858608982605
1037,0.02841694550910683
1038,0.01982982786759942
1039,0.04337182599420397
1040,0.029651060363106156
1041,0.006384715807241136
1042,0.042546696823074465
1043,0.8261288885940776
1044,0.3431346471865301
1045,0.3091283086450495
1046,0.006133714889619195
1047,0.021892494639772143
1048,0.02091191599769841
1049,0.7023762816006415
1050,0.002583167344876646
1051,0.016182403836740442
1052,0.0074385487445942314
1053,0.009100369484426331
1054,0.15546986972646576
1055,0.021189438937867438
1056,0.047683289803704065
1057,0.07923985697265168
1058,0.011768032163861658
1059,0.0050569674186628725
1060,0.009373338547508374
1061,0.050466789396543026
1062,0.04990495364472432
1063,0.032846629990425175
1064,0.02707778644392722
1065,0.0058953743817610005
1066,0.010136607977996299
1067,0.01134606818747021
1068,0.11862539514114946
1069,0.03205420254667808
1070,0.014006199928043923
1071,0.6203974486004019
1072,0.004954064350217521
1073,0.27501556305775077
1074,0.05796661792891773
1075,0.0016417676309216796
1076,0.01953936558038465
1077,0.05122584177133851
1078,0.029061640307554315
1079,0.016669239174993276
1080,0.18467654066725478
1081,0.003514409447393987
1082,0.02239062422159037
1083,0.019074521176519515
1084,0.005526500426539466
1085,0.2868767846258059
1086,0.0034080927653631224
1087,0.10867035695068832
1088,0.0055289051428024745
1089,0.032308484698383454
1090,0.0038168235825234422
1091,0.012479362099054203
1092,0.020973280996043196
1093,0.009636588762725315
1094,0.010040362125816072
1095,0.000987461002016573
1096,0.005816768946913024
1097,0.006017309063640054
1098,0.038105049773283495
1099,0.027985967071877026
1100,0.10349347149509615
1101,0.1848713926547376
1102,0.1325396004756258
1103,0.00327198210249143
1104,0.20984621306004064
1105,0.0070840510814289236
1106,5.6245804180998785e-05
1107,0.0034751762797634042
1108,0.002804268592710605
1109,0.006938837363919094
1110,0.014573817078265989
1111,0.002695485907251287
1112,0.025813401349465224
1113,0.007112023060359584
1114,0.20138270584187107
1115,0.1171448110469612
1116,0.012246403119526052
1117,0.04782732192255848
1118,0.05009440432627743
1119,0.1320717317395051
1120,0.11621720123982729
1121,0.02367746293099959
1122,0.3384431366371482
1123,0.14442583926797165
1124,0.036166559970875395
1125,0.017856633547777258
1126,0.012076357829564462
1127,0.012018774835819458
1128,0.01052895514719768
1129,0.004546787649915427
1130,0.005680948467119513
1131,0.05020560137965547
1132,0.03231491291363254
1133,0.019993801961127586
1134,0.0035657297908138434
1135,0.3058987448594541
1136,0.03367908971322695
1137,0.007531498450997789
1138,0.00980457667991464
1139,0.008839662605063733
1140,0.3506218038367357
1141,0.024873908597979298
1142,0.050998000707680985
1143,0.022206847107490334
1144,0.04532626893244067
1145,0.008661871537360779
1146,0.01209247955294149
1147,0.02476017216641005
1148,0.06520812425085638
1149,0.009738808898353105
1150,0.026287502736326976
1151,0.00447528160449872
1152,0.0026392997217986472
1153,0.002144272321488886
1154,0.4918095677033477
1155,0.0055910209482913035
1156,0.010380960115981584
1157,0.012132953824791614
1158,0.13979854962076796
1159,0.03462674456512876
1160,0.09063801537097319
1161,0.03549985535146818
1162,0.007390060549621717
1163,0.08214446961615539
1164,0.05782428746388066
1165,0.01749816842065168
1166,0.04031657308844916
1167,0.008159695236586877
1168,0.14956113071990254
1169,0.15159130013799033
1170,0.06597803590792782
1171,0.007318858530680502
1172,0.017109788704007693
1173,0.029872622806971727
1174,0.1922857591389632
1175,0.0059450637054260375
1176,0.01181311447442601
1177,0.031112626912241884
1178,0.014874590532378905
1179,0.012642857003758104
1180,0.4638761758718569
1181,0.2686534904831863
1182,0.07984943654011603
1183,0.04715923095711385
1184,0.05876281321232916
1185,0.00396013233647451
1186,0.008295392715862103
1187,0.019866244219359237
1188,0.5592953144633667
1189,0.01664462099821028
1190,0.007194196025050373
1191,0.0028564907575295657
1192,0.012595115050825532
1193,0.010145901581149638
1194,0.016440199292580865
1195,0.07175395547642238
1196,0.03905759273323954
1197,0.006598682151797167
1198,0.06973791018567144
1199,0.0025508602697672062
1200,0.0024611350572882286
1201,0.03359118843744258
1202,0.0019256140873347002
1203,0.004698430434198285
1204,0.006390257296088006
1205,0.005213584528370071
1206,0.030472642650208753
1207,0.09139064609027206
1208,0.01573338499982699
1209,0.48833399090893387
1210,0.08593565321230594
1211,0.04306316557526517
1212,0.031379257389266196
1213,0.08004970409945632
1214,0.05614791465272235
1215,0.0035108884668072354
1216,0.1290651526414626
1217,0.05675515664661229
1218,0.06581617407314008
1219,0.10520737753730021
1220,0.11016374443076776
1221,0.018029333549214654
1222,0.05763559635367721
1223,0.030439193930552572
1224,0.17138345564171484
1225,0.005432439891981866
1226,0.034074177408243304
1227,0.009876353634627588
1228,0.06849996796192835
1229,0.021818748962434128
1230,0.0059450637054260375
1231,0.018233587683277194
1232,0.026595915479047737
1233,0.020599962850339843
1234,0.020243265594165123
1235,0.014801624077984547
1236,0.01751212411237498
1237,0.03532997505607919
1238,0.044923999329155105
1239,0.008169791250791147
1240,0.08348641593335487
1241,0.06875731596762821
1242,0.016738841034540743
